[progress] files: skipped_already_mapped=14750
[progress] discovery: scanned=18300
[progress] files: skipped_already_mapped=14800
[progress] files: skipped_already_mapped=14850
[progress] discovery: scanned=18400
[progress] folders: skipped_already_mapped=3400
[progress] folders: skipped_already_mapped=3450
[progress] discovery: scanned=18500
[progress] files: skipped_already_mapped=14900
[progress] files: skipped_already_mapped=14950
[progress] discovery: scanned=18600
[progress] files: skipped_already_mapped=15000
[progress] files: skipped_already_mapped=15050
[progress] discovery: scanned=18700
[progress] files: skipped_already_mapped=15100
[progress] files: skipped_already_mapped=15150
[progress] discovery: scanned=18800
[progress] files: skipped_already_mapped=15200
[progress] files: skipped_already_mapped=15250
[progress] discovery: scanned=18900
[progress] folders: skipped_already_mapped=3500
[progress] files: skipped_already_mapped=15300
[progress] discovery: scanned=19000
[progress] files: skipped_already_mapped=15350
[progress] files: skipped_already_mapped=15400
[progress] discovery: scanned=19100
[progress] files: skipped_already_mapped=15450
[progress] files: skipped_already_mapped=15500
[progress] discovery: scanned=19200
[progress] files: skipped_already_mapped=15550
[progress] files: skipped_already_mapped=15600
[progress] discovery: scanned=19300
[progress] files: skipped_already_mapped=15650
[progress] files: skipped_already_mapped=15700
[progress] discovery: scanned=19400
[progress] files: skipped_already_mapped=15750
[progress] discovery: scanned=19500
[progress] files: skipped_already_mapped=15800
[progress] files: skipped_already_mapped=15850
[progress] folders: skipped_already_mapped=3550
[progress] discovery: scanned=19600
[progress] files: skipped_already_mapped=15900
[progress] files: skipped_already_mapped=15950
[progress] discovery: scanned=19700
[progress] files: skipped_already_mapped=16000
[progress] files: skipped_already_mapped=16050
[progress] discovery: scanned=19800
[progress] files: skipped_already_mapped=16100
[progress] files: skipped_already_mapped=16150
[progress] discovery: scanned=19900
[progress] files: skipped_already_mapped=16200
[progress] files: skipped_already_mapped=16250
[progress] discovery: scanned=20000
[progress] files: skipped_already_mapped=16300
[progress] files: skipped_already_mapped=16350
[progress] discovery: scanned=20100
[progress] files: skipped_already_mapped=16400
[progress] files: skipped_already_mapped=16450
[progress] discovery: scanned=20200
[progress] files: skipped_already_mapped=16500
[progress] files: skipped_already_mapped=16550
[progress] discovery: scanned=20300
[progress] files: skipped_already_mapped=16600
[progress] files: skipped_already_mapped=16650
[progress] discovery: scanned=20400
[progress] files: skipped_already_mapped=16700
[progress] files: skipped_already_mapped=16750
[progress] discovery: scanned=20500
[progress] files: skipped_already_mapped=16800
[progress] files: skipped_already_mapped=16850
[progress] discovery: scanned=20600
[progress] files: skipped_already_mapped=16900
[progress] files: skipped_already_mapped=16950
[progress] discovery: scanned=20700
[progress] files: skipped_already_mapped=17000
[progress] files: skipped_already_mapped=17050
[progress] discovery: scanned=20800
[progress] files: skipped_already_mapped=17100
[progress] files: skipped_already_mapped=17150
[progress] discovery: scanned=20900
